Date	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
2017-02-27	47789	46227	45776	46139.75	47978.5	51660.25	60031.5	66468	68804	69660	70833.75	72235.5	72184.5	71518.75	69975.75	68793	67798.25	69075.25	70780.5	70370.25	66562	63067.75	59906.75	55084.25
2017-02-28	51741	49724.25	48985.75	49318	50762	53922.5	60967.75	67390.5	69993.5	70698	71687.75	72582.75	72551.5	72055.5	70654	69499.25	68310.25	69278.75	70978.25	70411.75	66697.5	63243.5	60277.25	55176.5
2017-03-01	52133.75	50194	49590.5	49868.25	51273.25	54394.75	61542.5	66611.25	68712.75	69695.75	71057	72237.75	72158	71445	69669.5	68367.25	66969.25	68041.25	70203.25	70117	66412.25	63128.75	60549.75	55857
2017-03-02	51878	50085	49440	49781.5	51043.25	53865.5	60931.5	66759.25	69064.5	69931.75	71285.75	72479.25	71983.5	70308	68337.25	67174.25	65980	66920.25	68725.75	68038	64312.75	60981.75	59086.5	54641.5
2017-03-03	50660.75	48857.75	48249.75	48666.25	50140.75	52950.5	59628.75	64525.5	66977.25	67900	69122.5	70254.5	69980.5	68361	66637.5	65492.5	64347.75	65381	67069.5	66848.75	63015.25	59509.25	57473.75	53127.25
2017-03-04	51216.75	49298.5	48437	48364.5	48651	48803.25	49862.25	52498.75	56006.75	59164.25	60630.5	61561.5	61367	59558	57119.75	56150.75	56282.75	57455	60253.25	60579	57090	54589	53526.25	50029.5
2017-03-05	46509.75	44722.75	43906.5	43753.5	43917.5	43767.5	43732	45005.75	48166	51786	54151	56214.25	55793	53574.75	50982.75	50156.5	50478.25	52209.25	55884.25	56928	54545.5	52565	52283	48895.25
2017-03-06	46510.5	45134.75	44730	45009.25	46630	50217.5	57937	63441.5	65612	66891.75	67954.25	69401	69137.25	68148.75	66525.25	65501	63331.5	62716.75	64723.25	65515	63053.25	60825.5	57570.25	53190.5
2017-03-07	50953	49363.5	48761.25	49001.75	50228.75	52778.75	58773.5	64561	67205.25	68186.75	69421.75	70451	70343.5	69546.5	67870.25	66738	65489	66202	68165.25	68420.75	64656.5	61535	58831.5	54351
2017-03-08	50175.75	48476.75	47871.75	48217.75	49521.25	52257	59190	64146	66335.25	67299.25	68646.75	69865.75	69816.75	69366.5	67442.5	66578.25	65619.25	66090.5	67666	67886	64094.75	60947.25	57890.5	53042
2017-03-09	49410.75	47665.25	47051	47334.75	48582.5	51719	59027.25	64587	67077.75	67426	68538.25	69633	69098	68273.25	66786.75	65454.5	64255.5	65160.75	67143.25	67297	63318	59734.5	57199.5	52746.75
2017-03-10	50170.5	48416.75	47697.75	47958.75	49231.75	52052.5	59002.25	64217	66800	67405.25	68442.25	69306.5	68833.5	67455.25	65938	64449	63159.5	64619.5	66581.5	66640.5	62422.25	58738	56518.5	52088.25
2017-03-11	49746.25	47658.5	46515.5	46497.75	46763.5	47179	48570.75	51117.75	54358	57633.5	58992	60703.75	59852.25	58248.25	55851.25	54910.5	54814	55390	57607.25	57817.75	55123	53157.25	51670	47935.5
2017-03-12	43987	42350.75	41487.25	41266.75	41451	41335.25	41558.25	43586.5	47157.25	50356.25	52639	54958	54704.25	52891.5	51201.5	50694.5	50393.75	51693	54326	55467.25	53279.5	51698	51007	47233
2017-03-13	45633.5	44318.25	43970.5	44414.25	45934	49512.75	57420	63137.5	65771.75	67151.5	68138.75	69205.75	68646.25	68251	66544.25	65536	63317.75	62248.75	64175.75	65216	62767.25	60601.5	57082.75	52314.75
2017-03-14	49501.5	47710	47060	47406	48804	52159.5	59675	64571	66859.25	67673.25	68862.25	69696.75	69409.75	68798.75	67322.25	66309.25	65322.75	65842.75	67616	68119	64320.25	60601	57460	52745.75
2017-03-15	49203.25	47497.75	46800.75	47120.5	48740.25	52020.25	59234.75	64966.5	67523.5	67638	68357	69316.25	69211.25	68543.75	66788.5	65872	64799.5	65454	67222.5	67756.25	63579.5	60149.75	57135.5	52275.5
2017-03-16	49717.25	47737.25	46935.75	47172.5	48482.75	51798.75	59125.5	65204.5	67457.75	67829.5	69063.5	69937	69576	68943	67527	66614	65221	65670	67532.5	68546.5	64820.25	60510.5	57540.5	52889.25
2017-03-17	50121.5	48109	47449.75	47834.75	49420	52652.5	59797.25	65375	67467.25	68027	68997.25	69602.5	68949	67861.5	66018	64445.5	63350	63937.75	65479	66475.5	62243	58433	56321.25	52003.5
2017-03-18	49407.25	47362.5	46387.75	46454.75	46919.25	47320.5	48053	50951.5	54407.75	57534.5	59099.25	60090.75	59622	57798.5	55441.5	54649.25	54401	55285.75	57579.75	58360.75	55020.5	52468.5	51302	48025.75
2017-03-19	44321.75	42399.25	41609.25	41467.25	41794.5	41717.5	41326	43314.75	46938	50615.75	53013	55130.5	55021.75	52976.25	50983	50265.5	49833.25	51507	54325.5	55894.75	53725.75	51887.25	51153.75	47526
2017-03-20	45456.5	43846.25	43386.25	43841.5	45755	49940.25	58502.5	64885.75	67843.75	68454.25	69592.75	70751	70236.5	69508.75	67721.75	66024	64797.5	65422.75	67274.75	68042.5	64269	60470.5	56907.25	51995.25
2017-03-21	49185.75	47334.25	46762.25	47394	48893.25	52310.5	59471.25	65607.75	68329.75	68489.75	69417.5	70212.25	70071.75	69317.25	67578.25	66479.25	65102.5	65596	67512	68265.25	64301	60352.5	57050.5	51985.5
2017-03-22	49474	47392	46357	46597.25	48056.25	51480	58568.75	64300	67310.25	68035	68847	70025	69307	68664.75	67074	66205.25	65016	65208	66858.25	68283.75	64759.5	60749.25	57700	52708.25
2017-03-23	48105.75	46234	45513.5	45908.25	47161	50625	58151.5	63619.5	65621.5	66369.25	67950	69021.75	68627.75	68301.75	66559.75	65119	63960.75	64003.5	65568.5	66525.5	62364.5	58211.75	55577.5	50693.75
2017-03-24	48252.25	46371	45650	45996.25	47273.25	50454.5	57624.75	63076.25	65402	65877	66835.25	67977.5	67081.25	65881.5	64079.75	62679.75	61864	62363.5	63757.5	65274.5	61265	57471.5	55130.5	50607.75
2017-03-25	47433.25	45314.5	44227	44277.75	44791.5	45529	47346.25	51256.75	55589.5	58695.5	60348.25	60947.25	59807.75	58173.5	56356	55657.25	55051.75	55717.75	57065	57961.5	54578	51484.75	50246.5	46576.75
2017-03-26	42609.5	40587.75	39763.5	39947	39973.5	40013.75	41507.75	44969.75	48499.75	51235.25	53694.25	53462	51674.5	49931.75	49274	49216	50413	51633.5	52433.75	52540.5	51172	50345.25	46313.75	43215.75
2017-03-27	41521.5	41168.75	42148.75	44184	48756	56731	62097.75	65068.75	66038	66994.25	67349.75	67034.25	66257.25	64606.5	63406.75	62673.25	62384	63108	63779.5	62086.75	57884	54612.5	50736.75	47576.25
2017-03-28	45725.5	44990.75	45576.5	47160	50940	58494.5	62969.5	65559	66433	67417.25	68498	68162	67295.25	65817.25	64818.25	63920.5	63581	64590.75	65836.75	63663.5	59428.75	56308	51727.75	47609.75
2017-03-29	45753.25	44875.5	45275.25	46582.75	49917.25	57163.75	62827.25	65545.5	66357	67832	69046.25	68522.5	67930.75	66039.5	64924.5	63435	62707	63055.75	64161	62652.75	59024.25	55901.25	50997.25	47080
2017-03-30	45185.25	44398	44831.25	45970.5	49390.25	57392	62561	64896.25	65567.25	66803	67772	67329	66403	64637.75	63540.75	61951	61415.5	62390.25	63383.5	62304.25	58611	54981.5	50174.75	46577.75
2017-03-31	44714.75	43979.5	44301.25	45716.75	49069.5	56872.5	62661.5	65781.5	66676.5	67968.75	68771.5	68129.75	66758.5	64642.5	63153.75	61806	61081.5	61231	61979.25	60235.25	56605.25	53675.5	49180	45447.5
2017-04-01	43246.25	42034.75	41891	42308	43163	44732.75	48180	52233.5	54794.5	56835.75	57913	56981	54819.5	52641.5	51577	51090.75	51454	52969.5	54075	52338	49843	48620	45068	41264.5
2017-04-02	39186.75	38150.75	37994	38370	38605.5	38681.25	40484.75	44059	47944.75	50548	52712.75	52677.75	50756.5	48774	47756	47219.25	48100	49986	51493.75	51560	49784.75	49034	45169.25	42515.5
2017-04-03	40950.75	40483	40987	42814.5	46955.75	55947.5	61896.25	64626.25	65089	66265	67405	66062.5	65779.75	63825	62614.25	60527.5	60499.25	60480.75	61308.75	60892.25	58016.25	53982.25	49678.5	46442
2017-04-04	44464	43558.25	43924.5	45289	48808	56597	62304.25	64734.5	65337.5	66536.75	67550.25	66962.25	66265.25	64437.25	63192	61701.5	61064.25	61190.75	62187.25	61671.75	58232.75	54803.5	49927.75	45754.25
2017-04-05	43819	43044.5	43478.75	44909.25	48399.75	56101.75	61682.25	64738.5	65396.5	66665.5	67659.25	67381.75	66276.5	64143.5	63261	62103.25	60981.5	60916.5	61419.75	60621.75	57582.25	53867.75	48841	45874.25
2017-04-06	43966.5	43065.25	43389.25	44754.75	48238	56062.75	61487.25	64156.5	64871.75	66156.5	67221.25	66539.5	65381.25	63880.5	63017	61579	60767.5	60701.5	61037.75	60563.75	57380.25	53901.75	49075	47249.5
2017-04-07	45132	44195.75	44409.75	45798.75	49080	56275.75	61485.75	64517.5	65312.5	66829.5	67830	67524.5	66282.75	64674.25	63518	62191.75	61651.75	61301.5	61543.25	60439	57206.75	53871.75	49330.25	44942.75
2017-04-08	42653.25	41445.25	41282.5	41697	42352.25	43951.25	47062.5	51509	54606.5	56358.75	57438.75	56488.25	54686.75	52587	51626.5	50647	50473.75	51660	51972.5	51448.75	49745.75	48245.25	44301	39796.25
2017-04-09	37968.25	37081.25	36830.5	37186	37460	37900	40200.5	44095.5	47470	49768.5	51492	51122.5	49629.75	48174.25	47483	46586.25	46866	48271.25	49524	50249.5	49068.75	47754.5	43728.75	41121
2017-04-10	39580	39070	39638	41579.25	45915.25	55074.25	60996	64135.25	64729	66265.75	67552.25	66851.25	66290	64578.5	63532	61434.5	60981	60384.25	60576	59887	57254.5	52716.25	48074	45498.75
2017-04-11	43639	42925.25	43563.75	45137.5	48926.25	56273.75	61784	64650.75	65244.5	66625.5	67909.75	67699.25	66553	64818.5	63915.75	62586	61521.5	60821.75	60982.5	60294	57245.5	53145	48391	47076.25
2017-04-12	45019.5	44095.75	44630	46200	49849.75	56673.5	62228.5	65426	66665.25	68000.25	69267.25	69175	68551.25	66836.25	66057.75	64324.5	63409.25	62985.25	62697	61280.75	58570.25	54904.25	50056.75	46071
2017-04-13	43969.5	43314.5	43550.75	44704	48031	54526.25	59527	62450	64196.75	66192	67484.75	66831.5	65677.75	64010.5	63021	61720.75	60876.75	60250.25	59821.75	58824.5	56306	52879.25	48611.75	44369
2017-04-14	41935.5	40537	40285.25	40421.5	40070	38976.75	40621.75	44185.75	47754.5	50055	52407.25	51812	49802	48006.25	47857.25	47406.5	48276.5	49482.75	49897.5	49274	48182	47305.25	44147.25	39247.5
2017-04-15	37625.5	36868	37082.25	37636.75	38636.5	40002	43146	47745.25	51033.75	52932.5	54219.5	53438.25	51602.75	49962	49154.5	48809.75	48737.75	48726	48827	48329	46772.25	44432.5	40696.5	39047.75
2017-04-16	37222.25	36308.25	36172	36466.5	36638.25	36267.5	38407	42578	45885.75	48158.75	50408	50163.5	47998.25	46045.75	45161.25	45259.5	45346.5	46097.75	46681.75	46812.25	45877.75	44375.75	41416.25	40631.25
2017-04-17	38773.75	37746.25	37683.25	38185.75	38480.75	38412.25	40455.75	44318	47379.5	49302	52073.75	51164.75	49895	48290.25	47769	46953.25	48210.25	49176.75	49188	49124.5	48543.5	46457.5	43918.5	41843
2017-04-18	40430	39897.25	40615.75	42197.5	46129.75	53903.5	60229.25	63901.75	65279.5	66851.25	68081	67862.75	66881.5	65423.75	65064.25	63759.25	62957	62416.5	61814.75	59780.25	56846	52924.75	48275.25	46792
2017-04-19	45064.25	44276.5	44749.75	45908.5	48870.5	55425.75	61518	64774.25	65901.5	67034.5	68093.5	67926	67530	65568.75	65455.25	64344.25	63799	63451	63008.5	60557.75	57880.5	54388	49660	46657
2017-04-20	44735	43772.5	43936.5	44924	48022	54588	60055.5	62886.25	64087.75	65724.5	67162.25	66955.25	65616	63867	63146	62327.25	62197.25	62330.75	61900.5	59742.75	56753	53455.25	49054.5	46483.5
2017-04-21	44507.5	43596.75	44118.5	45211.5	48407.75	55231	60241	62828.75	63691.25	65418	66391.5	65838.5	64048.75	62299.75	61556.75	60688	60285.75	60260	60270.5	58112.25	55501.75	52695.5	48366.5	44324
2017-04-22	42286.75	41325.75	41425.5	41744.75	42464.5	43384.5	46563.75	51062	54196.75	56225	57612.75	57320.25	55819.75	54268.75	54018.25	53743.5	53938.75	54507.25	53987.75	51774.75	50121.75	48583.5	44904.75	41118
2017-04-23	39109.25	38070.25	37984.75	38088	38215.25	37995.5	40108.75	43672.75	47259	50085	51860.5	51730.75	49811.5	48035.5	47303.25	47360.5	48207	49179.75	49499	48987.25	48248.75	47282	43575	40374.25
2017-04-24	39069.75	38801.75	39453.75	41297	45528.75	53764.25	60073.25	63496.25	65116	67238	68427	67222.25	66969	65294.5	64634.25	62564.25	62098.5	61658.25	60845.25	58834.25	56435	52082.5	48020.75	44839
2017-04-25	42981	42269	42828.5	44424.25	48244	55889.5	61295.25	64581	66037.75	67850	68729.25	68523.75	67535.5	66086	65872	64537.5	63772.5	63581.25	62660.75	60285	57559	54113.75	49553	46190
2017-04-26	44407.75	43579.75	43968.75	45299.5	48841.5	55340.5	61540.25	64886.25	65966	67528.5	68979.75	68859	67902.75	66138.75	65355.5	63762.75	62649	62184	61568.75	59837.75	57455.5	54018.75	49052.25	47259.5
2017-04-27	45235.25	44348.75	44817.75	45884.75	49012.75	55751.25	60928.5	63409	64665	66755.5	67709.5	67151.5	66032.25	64942.25	64056.75	62671.25	61659.5	61777.25	61395.25	59580.25	57346.25	54339.75	49887.25	46424.5
2017-04-28	44496	43730.5	44141	45240.25	48500.75	55390.5	61005.25	63871.75	64587.5	65905.25	66565	66086	64279.25	62631.25	61642.75	60582	60142.25	59906.25	59703.25	57851	55871.75	52967.5	48474.75	46063.25
2017-04-29	43631.75	42108.5	41872.75	42025.75	42797.75	44024.5	47226.25	51295.25	54366.25	56400	57715.75	57288.25	55541.5	53585	53054.25	52927.25	53577	54040.5	53964	52115	50521.5	49037.5	45197.25	41218.75
2017-04-30	38466	37261.75	37074	37452.25	37766.5	37485.25	40025	44233.5	47722.75	50402.25	52563.25	52149.25	50045	48055.25	47409	47579.25	48150.25	49469.25	49503.75	49000.5	48600.5	47743.5	44098.5	40510
2017-05-01	37479.5	36307.25	36229	36758.75	37115.25	37429.25	40555.25	44377	47214.5	49597.75	51387.75	50190	48612.75	46753.5	46340.75	45761.75	46976	48454.25	48781.5	48758.5	48879.75	47363.75	44616	40602.75
2017-05-02	39378.5	38856.5	39499.25	41227	45483	53789.25	60016.5	63652	64906.75	66381.25	67766.75	67621.5	66852	65580.25	64371.25	62889.25	61628.75	60750.75	59948	58234.5	55513	51824	46992.5	45407.5
2017-05-03	43273.75	42492	43014.25	44579.5	47940.5	54550	61541.75	65157.25	66179.75	67527.75	68897.5	68630	67975.5	66437.5	65459	63778	62791.25	62011	61375.5	59441.25	57097.75	53737.25	48654	47388.75
2017-05-04	45345	44575	45014.5	46240.5	49348.25	56358	61883.25	64974.25	66079.25	67433.75	68837.25	68667.25	68184	66543.5	65814	64138.5	63139	62577.5	62136	60138	57739.75	54834.25	50183.5	46741
2017-05-05	44642.5	43730.5	43985.5	45337.5	48545.5	55583.25	61285	64310.75	65363.25	66167	66923	66549.75	65656.75	63570	62703	61658.5	61269.5	60504.5	60047.75	58110.75	56078	53212.75	48769	45582
2017-05-06	43515.5	42051.5	41870.75	42040.25	42569.75	43963.25	46947.25	50977.75	54188.5	56553.25	57591.25	56653	54440.75	52259.75	51504	51136.75	50989.5	51485.75	51463.25	49767.5	49116	48022	44699	39657
2017-05-07	37765.75	36795.5	36454.75	36792.75	36985.5	37135	40061	44094.25	47576.75	50629.75	52810.25	52291	50192	48461.5	47687	47168.75	47970	48800.75	49568.25	48854.75	48694.5	47823	43956.5	41432.75
2017-05-08	39744.5	39114.25	39628.75	41714.5	46031.25	54693.25	61139	64805	66029.5	67497.25	68858.25	67581.25	67262.5	65656	64445	62257.5	61714.75	60882.75	60278.75	58394.5	56692.5	52458.75	47995.5	44339
2017-05-09	42556.25	41989.5	42573.5	43765.75	46900.25	53713.25	61261.5	65438	66418	67532.5	68579.25	68184	67231.75	65762.75	64656.5	63030.5	62176.25	61291	60704.75	58863.5	56659.25	53335.25	48422.75	45578.75
2017-05-10	43586	42755.25	43204.5	44644	47571.5	54409.75	60077	63440.25	64416.75	65617.25	66801	66764.5	66121	64217.75	63359	62045	61270.75	60892	60433.5	58409.25	56587.25	53488.5	48589.25	45801.75
2017-05-11	43911.25	42956.5	43447.5	44671.5	47879.25	54822.5	60550.25	63447.25	64367.75	65798.25	66919.25	66393	65482	63968.25	63180	62023.5	61450	61170.5	60436	58412	56188.5	53444.25	48813.5	45348.75
2017-05-12	43396.25	42438.25	42849.75	44157	47382.75	54549.5	60851.5	64282.25	65437.25	66597	67421	66911.25	65122.75	63200.25	61967.5	60693.25	59985.25	59306.5	58840.5	56760	54847.5	52166.75	47589.5	44724.25
2017-05-13	42536.75	41274.75	41210.25	41491.5	41959.5	43430.75	46774.25	51248.5	54671.25	56498.75	57499.75	56696.25	54919.5	52655.25	51862	50970.5	50938.75	51303.5	51137.25	49420.75	48312.5	47179.75	43410.25	39475.25
2017-05-14	37515.5	36265.25	36112	36390.75	36417.5	36909.25	39464.25	43488.75	47036.75	49695.5	51640	51746.75	49696.5	48057	47412.5	46870.75	47332.75	48340.5	49014	48361.5	47746	47290.75	43328.25	40309
2017-05-15	38688.5	38127.75	38706.75	40493.5	44397.5	52812	59820.25	64014.25	65479.75	66966.25	68161	66971	66554.5	64694.75	63997	61752	61321.25	60722.25	59780.75	57706.75	55851.75	51781.75	47510.75	45359
2017-05-16	43353	42507	42967	44171.25	47246	54574	60534	63909.75	64780.75	66226.5	67559.5	67404.25	66220.75	64547.25	63817	62686.25	61933.75	61443.75	60660.75	58301.75	56139.5	53252.5	48595.5	45892.5
2017-05-17	43956.75	43034	43438	44754.5	47838.25	55127.25	60781	63808.25	64560.25	65646.25	66695.75	66457.5	65335.5	63861.75	62884.25	61851.75	61336.25	60920.25	60589	58348.5	56438.25	53563	48802.5	46177
2017-05-18	44150.25	43099.75	43314	44403.25	47374.5	54664	61313.25	64537.25	65429.25	67023.5	67962	67674	66764.25	65371.75	64595.75	63259.75	62417	62068.25	61550.75	59026.5	56903.75	53937.75	49101.5	46471.75
2017-05-19	44423.75	43416	43699.25	44994.5	48001	55198.25	61129.75	64409.5	65316.25	66715.25	67519	67167	65501.5	64169.75	62777.5	61952.25	61169	60310.75	59602	57075.25	55291.5	53243.25	48794.5	44530.25
2017-05-20	42215.5	40921.5	40750.5	41049	41486	42997.75	46623.25	51128	54288.5	56093.75	56898.25	56155	54157.25	52200.25	51655.5	51206.5	51374	51775.5	51595.25	49753	48420.75	47464	43829.25	39933
2017-05-21	37843	36698	36576.5	36845.75	36792.25	37160.5	39954.25	43630.5	46743.25	49254.5	51145.75	51137	48952.75	47378.5	46944.5	46588.5	47203	48292	48965.25	48131.75	47644	47453.5	43670	41046.5
2017-05-22	39355.5	38605.25	39131.5	40946.25	44715.25	53101.75	59920	63303	64092.25	65192.75	66466.25	65396.5	64881.5	63443.25	62235.75	60352.75	60622.75	60153.75	59686.25	57588.5	55836.25	52181.25	48048	45351
2017-05-23	43484.75	42573.5	42818.5	43961.25	46887.5	54211.75	60329.25	63595.75	64445.25	65827.25	66952.5	66625.5	65521	63938.25	62907.25	61728.5	61299.75	60952	60710.25	58272.75	56214	53280.25	48503.75	44850
2017-05-24	42800.25	41783.5	42008.25	43090	45741.25	52475.5	58837.75	62155.25	63038.75	64447.25	65824	65565	64339	62846.5	61927.5	60874.25	60127	59709.75	58856.5	56496.25	54560.5	52226	47882.25	42649.5
2017-05-25	40298	38823	38637.25	38660.75	38286.25	38127.25	40833.5	44197.25	46576.25	48150.5	50092.25	49471.75	47346.5	45662.75	45125	45646	46644.75	48296.25	48837.5	47736.25	47385.25	47022.5	43722.75	40457
2017-05-26	38974.75	38311.5	38600.25	39669	42221.5	48804	54557.5	58182	59443.5	60742.25	61749.5	61054.75	59890.75	58583	57732	57277.25	56768	56287.5	55678	53491.5	51616	48983.25	45230.5	44068.5
2017-05-27	41810.25	40555.25	40362.5	40625.75	40954.75	42548.5	46268	50420.5	53406.25	55361.75	56409	55454.5	53418.25	51336.25	50291.25	49972.5	50084.25	50513.5	50117	48224	46991.75	46303.5	42991.25	40142
2017-05-28	38406.25	37317.25	36970.75	37053.75	36725.75	37236.5	40101	44199.25	47307	49897	51736.75	51220.5	49007	47326.5	46745.25	46808.75	47194	48173.75	48452.5	47451.25	46888	46734.5	43223	41232.5
2017-05-29	39589.25	38899.25	39126	40847	44486.25	53305.25	60090.5	63288.25	63910.5	65285	66507.5	65603.25	65055.75	63206.75	62194.5	60501.75	60404.5	59990.25	59236.75	57152.25	55201.75	52002.75	47980.25	45992.5
2017-05-30	44019.75	43012.75	43150.25	44245.75	47140.75	55085.5	61521.25	64536.75	65008.75	66452.75	67787.25	67604.75	66498.25	65055.5	64224.5	63027	62309.75	61659.25	60961.25	58401.5	56102	53687.5	49117.5	46642.75
2017-05-31	44554.5	43431.25	43681.5	44754.75	47725.75	55289.25	61139.25	64139.25	65160.75	66608.5	67741	67398	66288.25	64581.75	63860	62850.25	62229	61807.25	61210.75	58590	56105.5	53443.25	49088.25	46560.25
2017-06-01	44480.75	43471	43596.25	44662	47591.25	55226.75	61840.5	65202.5	66268.25	67762	68583.5	67966.5	66822.25	65629	65062.5	63736.75	62920.75	62614.5	62140.75	59455	56851.75	54232.75	49495.5	45664.5
2017-06-02	43603	42676.5	42823	43760	46388.5	53380.75	60183.5	63768.25	65126	66682.75	67492.5	66650	64907.75	63077.75	62078.5	61055.75	60417.75	59827.25	59164	56493.75	53903.75	52128.5	47937	43783
2017-06-03	41526.75	40257.5	39983.5	40077.5	40123	41607.5	45687.5	50195	53382.25	55610.25	56859.75	56058.75	54012.5	52156.75	51521	51361	51229	51655	51123.5	49012.5	47264.5	46906.5	43418.25	39094.75
2017-06-04	36999	35883.75	35502.75	35630.5	35231	35328.25	38388.25	42899.5	46608	49064.25	51297	50871	48816.75	47361.5	46598.5	46615.75	46519.25	47091.25	47194.25	46330	45727.5	45413.25	42191.75	38568.5
2017-06-05	36590.25	35430.75	35154.25	35626	35642.75	36181.5	39046.25	43190.5	46658	49082.5	51552	49972	48252.25	46493.5	45940.25	45546	47180.75	48422.75	48547.5	47692.75	47268.75	46123.5	43609.75	42145.75
2017-06-06	40614.5	39922	40140.75	41572.75	44953.25	53541.5	60265.25	64175	65440.75	67113.75	68276.5	67906	67059.75	65637.75	64989.75	64163	63096.25	62021	61090	58400.5	56047.5	53078	48743	47121
2017-06-07	45054.5	43996	44220.25	45291.75	48170.75	55719.75	61661	64831	66015.5	67405.5	68680.5	68553	67596.25	66170	65519.25	64286	63423.25	62756.75	61892	59160.75	56868.5	54242.75	49695.75	46121.25
2017-06-08	44124	43210.5	43466	44653.75	47824.5	55731	61543	64167.75	65353.5	66934.5	68601.5	68554	67659	66372.5	65878.75	64531.75	63815.75	63471.25	62100.5	59384	56542	53887	49300.75	47492.75
2017-06-09	45343.75	44296.75	44480	45542.5	48274	54874.5	61989.25	66072	67264.75	68462.5	69687	68994	67379.75	65285.5	64248.5	63454.75	63036.5	62182.75	61313	58329	55668.75	53576.75	49463.25	44853
2017-06-10	42631.5	41316.5	40993.75	41211.25	41370.75	43094.25	47084.5	51439.25	54686.5	56591.75	57678.75	57054.25	54995.25	52845	52300.25	52006.25	51990.25	52080.25	51548.5	49525	47984.5	47387	43982.25	39804.25
2017-06-11	37841	36753	36468.5	36550.25	36363.75	37131	39979.5	43836.5	47094.5	49409.5	51531.75	51302.75	49465.75	47787.75	47223.75	46979.75	47276.75	48260.5	48375	47252.75	46067.75	46314	42867.5	40760.5
2017-06-12	39349.75	38767.5	38972.75	40707.25	44397.5	53637.5	60536.25	64228.5	65582.25	67163.5	68501	67378.5	66970.25	65566.75	64478	62689.25	62496	61835.75	61000	58542.25	56308.75	53046.25	49164.5	45128.25
2017-06-13	43088	42260.25	42443.5	43413.75	46279.25	53854.75	60599.5	64352.25	65591	67247.25	68300.5	67803.25	66902.75	65584.75	64855	63462.25	62535.75	61812.25	61223.5	58746.75	56182.75	53471	49078.5	45701.25
2017-06-14	43740.5	42827.75	42969.25	43963.25	46390.75	53150	59329.5	63077.75	64487	65589.75	66971	66781.75	65796.25	64000.75	63685.5	62185.5	61326	60381	59756.25	57204.75	54365.75	52407.25	48114.5	43823.5
2017-06-15	41701.25	40371	39894	40057.25	40075.25	41990.5	45661	48738.75	51023	52888.25	54520.5	54289.75	52451.25	50777.25	50274	50033	50262.5	50911.5	51288.25	50044.25	48578.25	48446	45366.25	42264.5
2017-06-16	40813.25	39982.25	40024	41180.5	44029.75	50742.25	56482.5	59837.5	60936.75	62561	64082.75	63070.75	61775.5	60705.25	59612.75	58624.75	58791.75	58652.5	57882.5	55254.75	52822.75	50945.5	47119.5	44757
2017-06-17	42455	41222	40954.75	41113	41040.75	42765.75	46640.25	50951.5	54095.75	56046.25	57217.75	56296.5	54218	52293.5	51758	51582.5	51303.25	51546	51135	49267	47434.75	47154.25	44053.5	40675.25
2017-06-18	38794.75	37701.75	37329.75	37309.25	36895.75	37755.25	40693.75	44661.5	47969.25	50385.25	52506	52032	50028.5	48691.5	48268.5	48185.75	48592.75	49541	49673.75	48514	47021.5	46874.25	43407.5	41530.75
2017-06-19	39801.5	39059.75	39253	40807.75	44245.75	52800.75	60107	64036.25	65092	66688.5	67932.5	66795.75	66781.75	65529.75	65104.75	62940.5	62102.75	60938.75	60149.75	57787.25	55401.25	52262.25	48487.75	46598.75
2017-06-20	44726	43753.5	43865.25	44776.5	47265.25	54664	60946.25	64597	65709.25	67266.75	68272.25	68085.25	67296.75	65990	65285	64031.5	63153.5	62250.5	61631.5	58917.5	56128.75	53751	49262.25	46459
2017-06-21	44445.25	43438.25	43509.25	44428.75	46962.5	54456	60739	64062	65112.5	66368.25	67433.75	67168.5	66124	64587.5	63962	63038.5	62450	61867	61202.75	58684	55647	53543	49167.75	46813.25
2017-06-22	44847.75	43851	43965.25	44903.5	47425	54926	61175.5	64388.75	65506	66600.5	67614.5	67391.75	66525	65172.25	64454.5	63429.25	62722.75	62096	61507.75	58954.75	55960.75	53900.5	49579.25	47059.5
2017-06-23	45081.5	43928.5	43958	44715.5	47453.5	55027.75	61199.25	64680	65743.25	66879	67688.25	67126.75	65650	63575.5	62574.25	61571	61200.25	60754.25	59993.25	57273	54439	52648.75	48685	45941.75
2017-06-24	43398.25	42046.5	41529.5	41497.5	41279.25	43023.5	46919.5	51340	54719	56944.75	57982.25	57140.25	55304.5	53583	52837	52674.25	52427	52577.25	51870.25	49739	47938	47905.5	44807.25	39671
2017-06-25	37621	36509	36084	36098.75	35912.5	36966.5	39941.75	43801.5	47297	49817	52080.75	51788	49839.5	48372.75	47589	47299.75	47700.5	48708.25	49020	48368.25	47254.5	47090.75	43581.75	40807.25
2017-06-26	39114.25	38517.75	38746	40413.25	43936	52981.5	59879.75	63770.5	64827.75	66336	67685	66466.75	66083.75	64451.5	63473.75	61643.75	61681.75	60908.75	59899.25	57787.25	55221.75	51901.5	47892	46258.5
2017-06-27	44114.5	43100	43270.75	44302.75	47222.25	55217.5	61467	64942.25	65974.25	67464.25	68549.5	68306.5	67288.5	65694.5	64930.75	63850.5	63208.5	62565.75	61850	59217.5	56345.75	54049.75	49631.75	47251.5
